id,name,type,categ_id,default_code,barcode,list_price,standard_price,weight,description,image_1920,Extra Product Media/Image,Extra Product Media/Name
df710920,2.5″ Exhaust Resonator Delete – Volkswagen Golf R MK7 / MK7.5 2.0 TSI 13+,GOODS,Exhaust,,,109.99,0.00,0.01,"Manufactured from highest quality T304 grade stainless steel. Mandrel bent and fully TIG welded for strength and durability. Designed to improve power and torque across the entire RPM range. Noticeably improves throttle response from your 2.0TSI engine High flow design removes the OEM centre resonator box.     2.5"" Exhaust Resonator Delete compatible with Volkswagen Golf R MK7 / MK7.5 2.0 TSI 13+, designed to replace the restrictive resonator with a straight through pipe. Our 2.5"" Exhaust Resonator Delete produces a sportier tone than the standard resonator, and allows gas to flow more freely, improving throttle response.",https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/EXMD027-04.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/EXMD027-04.jpg,Main Image
df710920,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/EXMD027-02.jpg,Gallery Image 1
df710920,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/EXMD027-03.jpg,Gallery Image 2
3a39b8b8,Exhaust Decat Downpipe – Volkswagen Golf MK7 / Audi A3 8V 1.4 TSI 13-17,GOODS,Exhaust,,,164.99,0.00,0.01,Fully polished T304 grade stainless steel Designed to improve power and torque across the entire RPM range Built in flexi joint to help reduce strain on your exhaust Free flowing to get the most from the 1.4L TSI engines,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/zz03930-01.5.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/zz03930-01.5.jpg,Main Image
3a39b8b8,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/zz03930-06.jpg,Gallery Image 1
3a39b8b8,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/zz03930-02.jpg,Gallery Image 2
90c9770b,2.5″ 200 CPI Sports Cat Downpipe – BMW Mini Cooper S R56 06-13,GOODS,Exhaust,,,194.99,0.00,0.01,"Manufactured from high quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability CNC machined flanges for strong, solid support and an accurate fit Designed to reduce turbo spool and increase horsepower capability Built in non type approved 200cpi sports cat     2.5"" 200 CPI Sports Cat Downpipe compatible with BMW Mini Cooper S R56 06-13, built from high quality Stainless Steel and TIG welded to ensure durability, offers reduced turbo spool to accommodate greater horsepower gains. Our 2.5"" 200 CPI Sports Cat Downpipe includes CNC machined flanges to provide a solid system and accurate fitment.",https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/ZZ03883-01-1.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/ZZ03883-01-1.jpg,Main Image
90c9770b,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/ZZ03883-02-2.jpg,Gallery Image 1
90c9770b,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/ZZ03883-03-1.jpg,Gallery Image 2
5e1da22a,Exhaust Decat Manifolds – BMW 3 Series E46 330i M54 98-05,GOODS,Exhaust,,,339.99,0.00,0.01,"Gravity Performance Manifolds are designed to be direct replacements for OEM manifolds, ensuring smooth installation every time. Our manifolds improve the collection of gasses from the cylinder heads, before routing them through them to the rest of the system. Manufactured from T304 grade polished stainless steel Mandrel bent and fully TIG welded for strength and durability Free flowing catalyst replacements to get the most from the 6 Cylinder engine Designed to improve power and torque across the entire RPM range",https://www.gravityperformance.co.uk/wp-content/uploads/2023/11/EXEM031-01gravity.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2023/11/EXEM031-01gravity.jpg,Main Image
5e1da22a,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/11/EXEM031-07.jpg,Gallery Image 1
5e1da22a,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/11/EXEM031-05.jpg,Gallery Image 2
1647d09a,Exhaust Decat Manifolds – BMW 3 Series E46 6 Cylinder 98-05,GOODS,Exhaust,,,349.99,0.00,0.01,Manufactured from T304 grade polished stainless steel Mandrel bent and fully TIG welded for strength and durability Free flowing catalyst replacements to get the most from the 6 Cylinder engines Designed to improve power and torque across the entire RPM range,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEM017-02-copy-wpp1652865477897.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEM017-02-copy-wpp1652865477897.jpg,Main Image
1647d09a,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEM017-01..jpg,Gallery Image 1
1647d09a,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEM017-03..jpg,Gallery Image 2
