id,name,type,categ_id,default_code,barcode,list_price,standard_price,weight,description,image_1920,image,Extra Product Media/Name
3215,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03849-06.jpg,Name 5
3216,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03849-07.jpg,Name 6
3217,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03849-08.jpg,Name 7
3218,Exhaust Manifold – Subaru Impreza Classic GC8 / Newage GDA 1.6 / 1.8 / 2.0 Sport Non Turbo 97-05,GOODS,Exhaust,,,159.99,0,0.01,Manufactured from high quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Free flowing equal length designed manifold branches Designed to fit the OEM and most aftermarket exhaust systems Crafted to noticeably improve throttle response,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00169-01a-wpp1652864762854.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00169-01a-wpp1652864762854.jpg,Main Image
3219,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00169-02a.jpg,Name 1
3220,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00169-03a.jpg,Name 2
3221,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00169-04a.jpg,Name 3
3222,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00169-05a.jpg,Name 4
3223,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00169-06a.jpg,Name 5
3224,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00169-07a.jpg,Name 6
3225,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00169-08a.jpg,Name 7
3226,3″ Catback Exhaust System – Mitsubishi Lancer EVO 10 X 07-16,GOODS,Exhaust,,,489.99,0,0.01,"3"" Bore Throughout With 4"" Tailpipes A free flowing exhaust is a great way to get the best out of the 4B11T engine Fits from the catalytic converter back Manufactured from Mandrel bent T304 grade stainless steel Engineered to improve throttle response and increased power and torque across the entire RPM range",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES028-02-wpp1652864983253.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES028-02-wpp1652864983253.jpg,Main Image
3227,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES028-01-1.jpg,Name 1
3228,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES028-04.jpg,Name 2
3229,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES028-03.jpg,Name 3
3230,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES028-05.jpg,Name 4
3231,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPES028-06.jpg,Name 5
3232,Exhaust Manifold – Nissan SIlvia 200SX S14 / S14A / S15 SR20DET 93-02,GOODS,Exhaust,,,249.99,0,0.01,"Manufactured from high quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability CNC machined flanges for strong, solid support and fit Free flowing 4-1 Tubular design Equal length branches for equalizing cylinder pressure",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00143-01.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00143-01.jpg,Main Image
3233,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00143-03.jpg,Name 1
3234,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00143-04.jpg,Name 2
3235,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00143-05.jpg,Name 3
3236,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00143-06.jpg,Name 4
3237,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00143-07.jpg,Name 5
3238,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00143-08.jpg,Name 6
3239,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00143-0-wpp1652865522536.jpg,Name 7
3240,Exhaust Decat Downpipe – Skoda Octavia 1.9TDI 96-04,GOODS,Exhaust,,,119.99,0,0.01,"Manufactured from highest quality T304 grade stainless steel, mandrel bent and fully TIG welded for strength and durability. CNC machined flanges for strong, solid support and an accurate fit, designed to improve power and torque across the entire RPM range. Noticeably improves the throttle response from the 1.9TDI engine. One of the most cost effective ways of releasing power from your diesel engine.     2.25"" Exhaust Decat Downpipe compatible with Skoda Octavia 1.9TDI 96-04, is an effective way of improving both throttle response and power across the RPM range. Get the most out of the 1.9TDI engine with our 2.25"" Exhaust Decat Downpipe which is a more free flowing part offering greater gas flow through your exhaust.",https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/zz03323-06-wpp1652860206330.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/zz03323-06-wpp1652860206330.jpg,Main Image
3241,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/zz03323-01.jpg,Name 1
3242,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/zz03323-02.jpg,Name 2
3243,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/zz03323-03.jpg,Name 3
3244,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/zz03323-04.jpg,Name 4
3245,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/zz03323-05.jpg,Name 5
3246,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/zz03323-07.jpg,Name 6
3247,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/zz03323-08.jpg,Name 7
3248,3″ Catback Exhaust System – Renault Megane MK2 2.0 225 RS 04-09,GOODS,Exhaust,,,329.99,0,0.01,"Manufactured from highest quality T304 grade stainless steel Free flowing system to get the most from the iconic 4 cylinder engine 3.5"" centre exit tailpipes designed to fit the OEM rear valance Designed to improve power and torque across the entire RPM range Noticeably improves throttle response",https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/EXES146-01.5.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/EXES146-01.5.jpg,Main Image
3249,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/EXES146-02.jpg,Name 1
3250,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/EXES146-07.jpg,Name 2
3251,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/EXES146-03.jpg,Name 3
3252,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/EXES146-04.jpg,Name 4
3253,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/EXES146-05.jpg,Name 5
3254,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/EXES146-06.jpg,Name 6
3255,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/EXES146-08.jpg,Name 7
3256,3″ Shotgun Style Catback Exhaust System – Mini Cooper S F56 2.0 Turbo 14-18,GOODS,Exhaust,,,274.99,0,0.01,"Gravity Exhaust Systems are designed and manufactured to enhance the sound, appearance and most importantly, the performance of your vehicle. All systems are designed in house using the OEM mounting points to ensure smooth fitment every time. 3"" Bore throughout with twin 3.5"" tailpipes Full TIG welding for strength and durability Shotgun style system with a noticeable sound improvement Manufactured from mandrel bent T304 grade stainless steel Engineered to improve throttle response and increased power and torque across the entire RPM range   Decibel reading - Normal / Sport Stock: 73.4db / 73.8db Exhaust: 91.4db / 91.6db",https://www.gravityperformance.co.uk/wp-content/uploads/2023/06/EXES132-1.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2023/06/EXES132-1.jpg,Main Image
3257,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/06/EXES132-2.jpg,Name 1
3258,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/06/EXES132-3.jpg,Name 2
3259,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/06/EXES132-4.jpg,Name 3
3260,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/06/EXES132-5.jpg,Name 4
3261,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/06/EXES132-6.jpg,Name 5
3262,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/06/EXES132-7.jpg,Name 6
3263,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/06/EXES132-8.jpg,Name 7
3264,Stainless Steel Exhaust Decat Downpipe – Land Rover DIscovery 1 LJ 300TDI 2.5TD 94-98,GOODS,Exhaust,,,84.99,0,0.01,Gravity Performance decats are made to completely replace the stock catalytic converter eliminating all restrictions. Our Performance decats improve throttle response and allow for improved exhaust flow increasing power and torque. Manufactured from high quality T304 polished stainless steel Mandrel bent and fully TIG welded for strength and durability Free flowing to get the most from the historic 300TDI engine Fully polished with a 60mm bore throughout,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02620-02.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02620-02.jpg,Main Image
3265,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02620-03.jpg,Name 1
3266,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02620-04.jpg,Name 2
3267,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02620-05.jpg,Name 3
3268,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02620-06.jpg,Name 4
3269,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02620-07.jpg,Name 5
3270,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02620-08.jpg,Name 6
3271,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02620-09.jpg,Name 7
3272,3″ Exhaust Downpipe – Volvo C30 T5 2006+,GOODS,Exhaust,,,184.99,0,0.01,"Manufactured from high quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Designed with a 3"" bore to meet most aftermarket exhaust systems Larger bore than the OEM to increase exhaust flow Designed with a flexi to reduce strain on the exhaust system     3"" Exhaust Downpipe compatible with Volvo C30 T5 2006+, made from high quality Stainless Steel, features a larger 3"" bore to increase exhaust flow and help you get the most out of your C30. This 3"" Exhaust Downpipe is designed to fit most aftermarket exhausts, meaning this is a great addition to your existing system to help further improve the performance of our car.",https://www.gravityperformance.co.uk/wp-content/uploads/2022/07/ZZ04019-02.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/07/ZZ04019-02.jpg,Main Image
3273,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/07/ZZ04019-01.jpg,Name 1
3274,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/07/ZZ04019-03-1.jpg,Name 2
3275,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/07/ZZ04019-04-1.jpg,Name 3
3276,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/07/ZZ04019-05.jpg,Name 4
3277,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/07/ZZ04019-06.jpg,Name 5
3278,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/07/ZZ04019-07.jpg,Name 6
3279,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/07/ZZ04019-08.jpg,Name 7
3280,Cat Back Exhaust System – BMW X5 E70 M57 3.0SD 07-08,GOODS,Exhaust,,,374.99,0,0.01,"Designed to get the most out of the M57 straight 6 diesel engine Mandrel bent and fully TIG welded for strength and durability CNC machined flanges for strong, solid support and an accurate fit Designed to improve power and torque across the entire RPM range Manufactured from highest quality T304 grade stainless steel",https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES048-02.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES048-02.jpg,Main Image
3281,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES048-03.jpg,Name 1
3282,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES048-04.jpg,Name 2
3283,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES048-05.jpg,Name 3
3284,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES048-06.jpg,Name 4
3285,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES048-07.jpg,Name 5
3286,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES048-08.jpg,Name 6
3287,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES048-01.jpg,Name 7
3288,3″ Exhaust Downpipe – Mitsubishi Lancer Evo 4 / 5 / 6 / IV / V / VI 96-01,GOODS,Exhaust,,,119.99,0,0.01,"Manufactured from high quality T304 mirror polished stainless steel Mandrel bent and fully TIG welded for strength and durability Fitting between the Turbo elbow and Catalytic converter Built in flexi joint to help reduce strain on your exhaust components Fully polished 3"" to match most aftermarket exhaust systems",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02688-02.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02688-02.jpg,Main Image
3289,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02688-03..jpg,Name 1
3290,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02688-04.jpg,Name 2
3291,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02688-05.jpg,Name 3
3292,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02688-06.jpg,Name 4
3293,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02688-07.jpg,Name 5
3294,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02688-08.jpg,Name 6
3295,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02688-09.jpg,Name 7
3296,2.75″ Exhaust Decat Downpipes – BMW 5 6 Series F10 M5 / F12 M6 4.4 V8 12-16,GOODS,Exhaust,,,244.99,0,0.01,Manufactured from highest quality T304 grade stainless steel Mandrel Bent and fully TIG welded for strength and durability Free flowing catalyst replacements to get the most from the twin turbo S63 V8 engine Designed to improve power and torque across the entire RPM range,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPED036-01.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPED036-01.jpg,Main Image
3297,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/Dyno-Graph-BMW-M5.jpg,Name 1
3298,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPED036-02-1.jpg,Name 2
3299,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPED036-03-1.jpg,Name 3
3300,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPED036-04-1.jpg,Name 4
3301,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPED036-05-1.jpg,Name 5
3302,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPED036-06-1.jpg,Name 6
3303,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPED036-07-1.jpg,Name 7
3304,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPED036-08-1.jpg,Name 8
3305,2.5″ Exhaust Decat Downpipe – Subaru Impreza Newage WRX STI GDA 01-05,GOODS,Exhaust,,,114.99,0,0.01,"Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability 2.5"" Polished Catalyst replacement to get the most from the EJ20 engine Large bellmouth opening, designed to maximise exhaust flow Designed to improve power and torque across the entire RPM range",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02407-02.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02407-02.jpg,Main Image
3306,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02407-03.jpg,Name 1
3307,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02407-04.jpg,Name 2
3308,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02407-05.jpg,Name 3
3309,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02407-06.jpg,Name 4
3310,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02407-07.jpg,Name 5
3311,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02407-08.jpg,Name 6
3312,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02407-09.jpg,Name 7
3313,Exhaust Manifold & Decat – Ford Focus MK1 1.8 / 2.0 98 – 04,GOODS,Exhaust,,,199.99,0,0.01,Sold for off-road / track use only Manufactured from high quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Built in flexi joint helps reduce exhaust strain Removes restrictive catalytic converter for increased horsepower capability and response,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ00172-01-wpp1652804116721.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ00172-01-wpp1652804116721.jpg,Main Image
3314,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ00172-06.jpg,Name 1
3315,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ00172-07.jpg,Name 2
3316,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ00172-08.jpg,Name 3
3317,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ00172-02.jpg,Name 4
3318,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ00172-03.jpg,Name 5
3319,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ00172-04.jpg,Name 6
3320,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ00172-05.jpg,Name 7
3321,3″ Turbo Back Exhaust System – VW Golf R MK6 2.0 TFSI 09-13,GOODS,Exhaust,,,484.99,0,0.01,"Gravity Performance Exhaust Systems are designed and manufactured to enhance the sound, appearance and most importantly, the performance of your vehicle. All systems are designed in house using the OEM mounting points to ensure smooth fitment every time. Manufactured from highest quality T304 grade stainless steel 3"" bore with Twin 4.5"" tailpipes Mandrel bent and fully TIG welded for strength and durability slip joints for an easy and accurate fit Free flowing system to get the most from the 2.0 TFSI engine",https://www.gravityperformance.co.uk/wp-content/uploads/2022/11/GPES092-02.5-1.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/11/GPES092-02.5-1.jpg,Main Image
3322,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/11/GPES092-03.jpg,Name 1
3323,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/11/GPES092-01.5-1.jpg,Name 2
3324,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/11/GPES092-05.jpg,Name 3
3325,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/11/GPES092-08.jpg,Name 4
3326,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/11/GPES092-04.jpg,Name 5
3327,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/11/GPES092-06.jpg,Name 6
3328,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/11/GPES092-07.jpg,Name 7
3329,Cat Back Exhaust System – Range Rover P38 MK2 V8 94-02,GOODS,Exhaust,,,329.99,0,0.01,"Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Designed to maximise the exhaust gas flow, thus helping the engine to breathe much easier Designed to improve power and torque across the entire RPM range Direct replacement for the original system",https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES096-02.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES096-02.jpg,Main Image
3330,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES096-09-scaled.jpg,Name 1
3331,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES096-01-1.jpg,Name 2
3332,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES096-03.jpg,Name 3
3333,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES096-04.jpg,Name 4
3334,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES096-05.jpg,Name 5
3335,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES096-06.jpg,Name 6
3336,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES096-07.jpg,Name 7
3337,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GPES096-08.jpg,Name 8
3338,2.5″ Catback Exhaust System – VW Golf R32 MK5 3.2 TFSI 4Motion 04-09,GOODS,Exhaust,,,344.99,0,0.01,"Gravity Performance Exhaust Systems are designed and manufactured to enhance the sound, appearance and most importantly, the performance of your vehicle. All systems are designed in house using the OEM mounting points to ensure smooth fitment every time. Manufactured from highest quality T304 grade stainless steel 2.5"" bore throughout with Twin 3.5"" tailpipes CNC machined flanges for strong, solid support and an accurate fit Designed to improve power and torque across the entire RPM range of the VR6 Mirror polished all the way through, not just the tailpipe!",https://www.gravityperformance.co.uk/wp-content/uploads/2024/04/GPES005-01.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2024/04/GPES005-01.jpg,Main Image
3339,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/04/GPES005-04.jpg,Name 1
3340,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/04/GPES005-06.jpg,Name 2
3341,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/04/GPES005-02.jpg,Name 3
3342,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/04/GPES005-03.jpg,Name 4
3343,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/04/GPES005-07.jpg,Name 5
3344,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/04/GPES005-08.jpg,Name 6
3345,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/04/GPES005-05.jpg,Name 7
3346,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/04/GPES005-09.jpg,Name 8
3347,Exhaust Turbo Elbow – Nissan SIlvia 200SX S14A SR20DET 96-00,GOODS,Exhaust,,,114.99,0,0.01,Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Aiding turbo spool up time and reducing turbo lag Smooth flowing design allows exhaust gasses to exit the turbo faster Designed to improve power and torque across the entire RPM range,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02050-01-wpp1652864815199.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02050-01-wpp1652864815199.jpg,Main Image
3348,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02050-03.jpg,Name 1
3349,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02050-04.jpg,Name 2
3350,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02050-05.jpg,Name 3
3351,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02050-06.jpg,Name 4
3352,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02050-07.jpg,Name 5
3353,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02050-08.jpg,Name 6
3354,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02050-09.jpg,Name 7
3355,Exhaust Back Box – Honda Civic EP3 2.0 Type R 01-05,GOODS,Exhaust,,,194.99,0,0.01,"Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability 2.5"" Polished spoon style tailpipe designed to fit the OEM rear valance Designed to improve power and torque across the entire RPM range Noticeably improves throttle response",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEB003-01-wpp1652866193311.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEB003-01-wpp1652866193311.jpg,Main Image
3356,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEB003-02.jpg,Name 1
3357,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEB003-03.jpg,Name 2
3358,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEB003-04.jpg,Name 3
3359,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEB003-05.jpg,Name 4
3360,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEB003-06.jpg,Name 5
3361,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEB003-07.jpg,Name 6
3362,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/GPEB003-08.jpg,Name 7
3363,Exhaust Centre Section – Subaru Impreza Classic WRX STI GC8 93-00,GOODS,Exhaust,,,124.99,0,0.01,"Gravity Exhaust centre sections are designed in house using the OEM mounting points to ensure smooth fitment every time. Using the highest quality T304 stainless steel for performance and durability. Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Fully Polished 2.5"" bore size throughout Pressed flange to fit with the OEM donut gasket and spring bolts To fit the OEM system and most aftermarket backboxes",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02590-02.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02590-02.jpg,Main Image
3364,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02590-03.jpg,Name 1
3365,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02590-04.jpg,Name 2
3366,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02590-05.jpg,Name 3
3367,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02590-06.jpg,Name 4
3368,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02590-07.jpg,Name 5
